Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Occluded
LINEMOD/ammeter/JPEGImages/1422.jpg;LINEMOD/ammeter;223;183;402;291;0
LINEMOD/ammeter/JPEGImages/1423.jpg;LINEMOD/ammeter;222;186;400;294;0
LINEMOD/ammeter/JPEGImages/1424.jpg;LINEMOD/ammeter;222;187;400;294;0
LINEMOD/ammeter/JPEGImages/1425.jpg;LINEMOD/ammeter;225;190;403;298;0
LINEMOD/ammeter/JPEGImages/1426.jpg;LINEMOD/ammeter;222;192;401;300;0
LINEMOD/ammeter/JPEGImages/1427.jpg;LINEMOD/ammeter;215;195;394;303;0
LINEMOD/ammeter/JPEGImages/1428.jpg;LINEMOD/ammeter;207;193;388;303;0
LINEMOD/ammeter/JPEGImages/1429.jpg;LINEMOD/ammeter;211;197;392;307;0
LINEMOD/ammeter/JPEGImages/1430.jpg;LINEMOD/ammeter;214;206;396;315;0
LINEMOD/ammeter/JPEGImages/1431.jpg;LINEMOD/ammeter;217;213;399;322;0
LINEMOD/ammeter/JPEGImages/1432.jpg;LINEMOD/ammeter;221;219;403;327;0
LINEMOD/ammeter/JPEGImages/1433.jpg;LINEMOD/ammeter;222;217;404;325;0
LINEMOD/ammeter/JPEGImages/1434.jpg;LINEMOD/ammeter;220;209;401;318;0
LINEMOD/ammeter/JPEGImages/1435.jpg;LINEMOD/ammeter;218;190;399;298;0
LINEMOD/ammeter/JPEGImages/1436.jpg;LINEMOD/ammeter;222;186;403;295;0
LINEMOD/ammeter/JPEGImages/1437.jpg;LINEMOD/ammeter;219;187;400;296;0
LINEMOD/ammeter/JPEGImages/1438.jpg;LINEMOD/ammeter;220;184;401;294;0
LINEMOD/ammeter/JPEGImages/1439.jpg;LINEMOD/ammeter;215;175;396;286;0
LINEMOD/ammeter/JPEGImages/1440.jpg;LINEMOD/ammeter;210;167;391;279;0
LINEMOD/ammeter/JPEGImages/1441.jpg;LINEMOD/ammeter;202;164;383;277;0
LINEMOD/ammeter/JPEGImages/1442.jpg;LINEMOD/ammeter;197;165;378;279;0
LINEMOD/ammeter/JPEGImages/1443.jpg;LINEMOD/ammeter;193;164;372;278;0
LINEMOD/ammeter/JPEGImages/1444.jpg;LINEMOD/ammeter;191;161;370;278;0
LINEMOD/ammeter/JPEGImages/1445.jpg;LINEMOD/ammeter;187;156;367;274;0
LINEMOD/ammeter/JPEGImages/1446.jpg;LINEMOD/ammeter;184;150;364;269;0
LINEMOD/ammeter/JPEGImages/1447.jpg;LINEMOD/ammeter;182;142;362;262;0
LINEMOD/ammeter/JPEGImages/1448.jpg;LINEMOD/ammeter;181;134;361;255;0
LINEMOD/ammeter/JPEGImages/1449.jpg;LINEMOD/ammeter;179;128;358;250;0
LINEMOD/ammeter/JPEGImages/1450.jpg;LINEMOD/ammeter;176;123;355;247;0
LINEMOD/ammeter/JPEGImages/1451.jpg;LINEMOD/ammeter;177;121;355;246;0
LINEMOD/ammeter/JPEGImages/1452.jpg;LINEMOD/ammeter;175;122;354;246;0
LINEMOD/ammeter/JPEGImages/1453.jpg;LINEMOD/ammeter;178;123;356;247;0
LINEMOD/ammeter/JPEGImages/1454.jpg;LINEMOD/ammeter;180;126;358;252;0
LINEMOD/ammeter/JPEGImages/1455.jpg;LINEMOD/ammeter;182;132;359;258;0
LINEMOD/ammeter/JPEGImages/1456.jpg;LINEMOD/ammeter;179;133;357;259;0
LINEMOD/ammeter/JPEGImages/1457.jpg;LINEMOD/ammeter;187;134;365;261;0
LINEMOD/ammeter/JPEGImages/1458.jpg;LINEMOD/ammeter;196;138;374;262;0
LINEMOD/ammeter/JPEGImages/1459.jpg;LINEMOD/ammeter;201;141;380;265;0
LINEMOD/ammeter/JPEGImages/1460.jpg;LINEMOD/ammeter;205;144;384;270;0
LINEMOD/ammeter/JPEGImages/1461.jpg;LINEMOD/ammeter;216;147;395;274;0
LINEMOD/ammeter/JPEGImages/1462.jpg;LINEMOD/ammeter;219;150;399;280;0
LINEMOD/ammeter/JPEGImages/1463.jpg;LINEMOD/ammeter;223;150;404;281;0
LINEMOD/ammeter/JPEGImages/1464.jpg;LINEMOD/ammeter;236;150;416;284;0
LINEMOD/ammeter/JPEGImages/1465.jpg;LINEMOD/ammeter;242;153;422;290;0
LINEMOD/ammeter/JPEGImages/1466.jpg;LINEMOD/ammeter;247;155;427;294;0
LINEMOD/ammeter/JPEGImages/1467.jpg;LINEMOD/ammeter;253;151;433;293;0
LINEMOD/ammeter/JPEGImages/1468.jpg;LINEMOD/ammeter;256;149;436;293;0
LINEMOD/ammeter/JPEGImages/1469.jpg;LINEMOD/ammeter;260;145;438;291;0
LINEMOD/ammeter/JPEGImages/1470.jpg;LINEMOD/ammeter;263;143;440;290;0
LINEMOD/ammeter/JPEGImages/1471.jpg;LINEMOD/ammeter;263;142;440;290;0
LINEMOD/ammeter/JPEGImages/1472.jpg;LINEMOD/ammeter;265;141;440;288;0
LINEMOD/ammeter/JPEGImages/1473.jpg;LINEMOD/ammeter;265;140;439;288;0
LINEMOD/ammeter/JPEGImages/1474.jpg;LINEMOD/ammeter;269;137;443;284;0
LINEMOD/ammeter/JPEGImages/1475.jpg;LINEMOD/ammeter;268;137;442;284;0
LINEMOD/ammeter/JPEGImages/1476.jpg;LINEMOD/ammeter;267;136;441;282;0
LINEMOD/ammeter/JPEGImages/1477.jpg;LINEMOD/ammeter;264;136;438;282;0
LINEMOD/ammeter/JPEGImages/1478.jpg;LINEMOD/ammeter;258;141;432;288;0
LINEMOD/ammeter/JPEGImages/1479.jpg;LINEMOD/ammeter;256;143;430;289;0
LINEMOD/ammeter/JPEGImages/1480.jpg;LINEMOD/ammeter;251;145;424;292;0
LINEMOD/ammeter/JPEGImages/1481.jpg;LINEMOD/ammeter;252;144;425;291;0
LINEMOD/ammeter/JPEGImages/1482.jpg;LINEMOD/ammeter;250;144;423;292;0
LINEMOD/ammeter/JPEGImages/1483.jpg;LINEMOD/ammeter;249;146;422;294;0
LINEMOD/ammeter/JPEGImages/1484.jpg;LINEMOD/ammeter;248;147;420;295;0
LINEMOD/ammeter/JPEGImages/1485.jpg;LINEMOD/ammeter;246;146;419;295;0
LINEMOD/ammeter/JPEGImages/1486.jpg;LINEMOD/ammeter;243;145;416;294;0
LINEMOD/ammeter/JPEGImages/1487.jpg;LINEMOD/ammeter;245;141;417;289;0
LINEMOD/ammeter/JPEGImages/1488.jpg;LINEMOD/ammeter;243;137;416;285;0
LINEMOD/ammeter/JPEGImages/1489.jpg;LINEMOD/ammeter;233;139;407;287;0
LINEMOD/ammeter/JPEGImages/1490.jpg;LINEMOD/ammeter;220;144;395;292;0
LINEMOD/ammeter/JPEGImages/1491.jpg;LINEMOD/ammeter;217;146;393;293;0
LINEMOD/ammeter/JPEGImages/1492.jpg;LINEMOD/ammeter;216;147;391;294;0
LINEMOD/ammeter/JPEGImages/1493.jpg;LINEMOD/ammeter;219;144;395;291;0
LINEMOD/ammeter/JPEGImages/1494.jpg;LINEMOD/ammeter;217;141;393;288;0
LINEMOD/ammeter/JPEGImages/1495.jpg;LINEMOD/ammeter;219;139;396;287;0
LINEMOD/ammeter/JPEGImages/1496.jpg;LINEMOD/ammeter;224;139;400;288;0
LINEMOD/ammeter/JPEGImages/1497.jpg;LINEMOD/ammeter;228;132;403;282;0
LINEMOD/ammeter/JPEGImages/1498.jpg;LINEMOD/ammeter;234;121;408;273;0
LINEMOD/ammeter/JPEGImages/1499.jpg;LINEMOD/ammeter;246;116;419;269;0
LINEMOD/ammeter/JPEGImages/1500.jpg;LINEMOD/ammeter;253;111;425;264;0
LINEMOD/ammeter/JPEGImages/1501.jpg;LINEMOD/ammeter;260;104;431;257;0
LINEMOD/ammeter/JPEGImages/1502.jpg;LINEMOD/ammeter;261;100;432;254;0
LINEMOD/ammeter/JPEGImages/1503.jpg;LINEMOD/ammeter;258;98;429;252;0
LINEMOD/ammeter/JPEGImages/1504.jpg;LINEMOD/ammeter;256;95;426;250;0
LINEMOD/ammeter/JPEGImages/1505.jpg;LINEMOD/ammeter;254;96;423;250;0
LINEMOD/ammeter/JPEGImages/1506.jpg;LINEMOD/ammeter;254;98;421;253;0
LINEMOD/ammeter/JPEGImages/1507.jpg;LINEMOD/ammeter;253;101;420;257;0
LINEMOD/ammeter/JPEGImages/1508.jpg;LINEMOD/ammeter;253;108;418;262;0
LINEMOD/ammeter/JPEGImages/1509.jpg;LINEMOD/ammeter;255;111;419;266;0
LINEMOD/ammeter/JPEGImages/1510.jpg;LINEMOD/ammeter;255;116;418;271;0
LINEMOD/ammeter/JPEGImages/1511.jpg;LINEMOD/ammeter;250;117;413;272;0
LINEMOD/ammeter/JPEGImages/1512.jpg;LINEMOD/ammeter;248;114;410;269;0
LINEMOD/ammeter/JPEGImages/1513.jpg;LINEMOD/ammeter;245;113;408;269;0
LINEMOD/ammeter/JPEGImages/1514.jpg;LINEMOD/ammeter;239;111;402;269;0
LINEMOD/ammeter/JPEGImages/1515.jpg;LINEMOD/ammeter;238;112;400;270;0
LINEMOD/ammeter/JPEGImages/1516.jpg;LINEMOD/ammeter;238;111;401;269;0
LINEMOD/ammeter/JPEGImages/1517.jpg;LINEMOD/ammeter;237;110;400;269;0
LINEMOD/ammeter/JPEGImages/1518.jpg;LINEMOD/ammeter;240;112;402;271;0
LINEMOD/ammeter/JPEGImages/1519.jpg;LINEMOD/ammeter;243;115;404;275;0
LINEMOD/ammeter/JPEGImages/1520.jpg;LINEMOD/ammeter;247;130;407;288;0
LINEMOD/ammeter/JPEGImages/1521.jpg;LINEMOD/ammeter;243;126;403;284;0
LINEMOD/ammeter/JPEGImages/1522.jpg;LINEMOD/ammeter;241;123;401;281;0
LINEMOD/ammeter/JPEGImages/1523.jpg;LINEMOD/ammeter;239;118;400;274;0
LINEMOD/ammeter/JPEGImages/1524.jpg;LINEMOD/ammeter;242;109;403;267;0
LINEMOD/ammeter/JPEGImages/1525.jpg;LINEMOD/ammeter;245;103;407;262;0
LINEMOD/ammeter/JPEGImages/1526.jpg;LINEMOD/ammeter;250;100;413;260;0
LINEMOD/ammeter/JPEGImages/1527.jpg;LINEMOD/ammeter;253;102;417;264;0
LINEMOD/ammeter/JPEGImages/1528.jpg;LINEMOD/ammeter;255;104;419;266;0
LINEMOD/ammeter/JPEGImages/1529.jpg;LINEMOD/ammeter;257;100;422;264;0
LINEMOD/ammeter/JPEGImages/1530.jpg;LINEMOD/ammeter;257;103;423;266;0
LINEMOD/ammeter/JPEGImages/1531.jpg;LINEMOD/ammeter;265;104;430;266;0
LINEMOD/ammeter/JPEGImages/1532.jpg;LINEMOD/ammeter;264;102;429;264;0
LINEMOD/ammeter/JPEGImages/1533.jpg;LINEMOD/ammeter;265;103;429;266;0
LINEMOD/ammeter/JPEGImages/1534.jpg;LINEMOD/ammeter;265;109;428;272;0
LINEMOD/ammeter/JPEGImages/1535.jpg;LINEMOD/ammeter;261;111;422;275;0
LINEMOD/ammeter/JPEGImages/1536.jpg;LINEMOD/ammeter;269;114;426;277;0
LINEMOD/ammeter/JPEGImages/1537.jpg;LINEMOD/ammeter;271;118;426;281;0
LINEMOD/ammeter/JPEGImages/1538.jpg;LINEMOD/ammeter;276;121;429;283;0
LINEMOD/ammeter/JPEGImages/1539.jpg;LINEMOD/ammeter;280;125;430;286;0
LINEMOD/ammeter/JPEGImages/1540.jpg;LINEMOD/ammeter;279;127;427;287;0
LINEMOD/ammeter/JPEGImages/1541.jpg;LINEMOD/ammeter;281;126;427;285;0
LINEMOD/ammeter/JPEGImages/1542.jpg;LINEMOD/ammeter;281;127;425;285;0
LINEMOD/ammeter/JPEGImages/1543.jpg;LINEMOD/ammeter;278;127;421;285;0
LINEMOD/ammeter/JPEGImages/1544.jpg;LINEMOD/ammeter;277;129;417;286;0
LINEMOD/ammeter/JPEGImages/1545.jpg;LINEMOD/ammeter;278;134;417;291;0
LINEMOD/ammeter/JPEGImages/1546.jpg;LINEMOD/ammeter;280;141;417;299;0
LINEMOD/ammeter/JPEGImages/1547.jpg;LINEMOD/ammeter;274;144;411;301;0
LINEMOD/ammeter/JPEGImages/1548.jpg;LINEMOD/ammeter;274;142;410;299;0
LINEMOD/ammeter/JPEGImages/1549.jpg;LINEMOD/ammeter;275;136;412;291;0
LINEMOD/ammeter/JPEGImages/1550.jpg;LINEMOD/ammeter;273;129;412;286;0
LINEMOD/ammeter/JPEGImages/1551.jpg;LINEMOD/ammeter;274;127;413;285;0
LINEMOD/ammeter/JPEGImages/1552.jpg;LINEMOD/ammeter;262;128;404;286;0
LINEMOD/ammeter/JPEGImages/1553.jpg;LINEMOD/ammeter;259;127;401;285;0
LINEMOD/ammeter/JPEGImages/1554.jpg;LINEMOD/ammeter;255;124;397;283;0
LINEMOD/ammeter/JPEGImages/1555.jpg;LINEMOD/ammeter;261;114;401;271;0
LINEMOD/ammeter/JPEGImages/1556.jpg;LINEMOD/ammeter;263;102;404;261;0
LINEMOD/ammeter/JPEGImages/1557.jpg;LINEMOD/ammeter;265;98;407;257;0
LINEMOD/ammeter/JPEGImages/1558.jpg;LINEMOD/ammeter;264;95;404;255;0
LINEMOD/ammeter/JPEGImages/1559.jpg;LINEMOD/ammeter;263;102;402;263;0
LINEMOD/ammeter/JPEGImages/1560.jpg;LINEMOD/ammeter;259;114;396;275;0
LINEMOD/ammeter/JPEGImages/1561.jpg;LINEMOD/ammeter;253;121;386;282;0
LINEMOD/ammeter/JPEGImages/1562.jpg;LINEMOD/ammeter;261;118;392;279;0
LINEMOD/ammeter/JPEGImages/1563.jpg;LINEMOD/ammeter;242;123;373;284;0
LINEMOD/ammeter/JPEGImages/1564.jpg;LINEMOD/ammeter;234;127;363;288;0
LINEMOD/ammeter/JPEGImages/1565.jpg;LINEMOD/ammeter;229;130;357;290;0
LINEMOD/ammeter/JPEGImages/1566.jpg;LINEMOD/ammeter;219;132;347;291;0
LINEMOD/ammeter/JPEGImages/1567.jpg;LINEMOD/ammeter;210;130;336;289;0
LINEMOD/ammeter/JPEGImages/1568.jpg;LINEMOD/ammeter;203;132;328;292;0
LINEMOD/ammeter/JPEGImages/1569.jpg;LINEMOD/ammeter;200;135;323;294;0
LINEMOD/ammeter/JPEGImages/1570.jpg;LINEMOD/ammeter;200;136;322;295;0
LINEMOD/ammeter/JPEGImages/1571.jpg;LINEMOD/ammeter;199;136;321;294;0
LINEMOD/ammeter/JPEGImages/1572.jpg;LINEMOD/ammeter;200;135;321;292;0
LINEMOD/ammeter/JPEGImages/1573.jpg;LINEMOD/ammeter;202;132;322;289;0
LINEMOD/ammeter/JPEGImages/1574.jpg;LINEMOD/ammeter;204;131;324;287;0
LINEMOD/ammeter/JPEGImages/1575.jpg;LINEMOD/ammeter;206;130;326;285;0
LINEMOD/ammeter/JPEGImages/1576.jpg;LINEMOD/ammeter;208;127;328;281;0
LINEMOD/ammeter/JPEGImages/1577.jpg;LINEMOD/ammeter;210;125;330;278;0
LINEMOD/ammeter/JPEGImages/1578.jpg;LINEMOD/ammeter;212;123;332;276;0
LINEMOD/ammeter/JPEGImages/1579.jpg;LINEMOD/ammeter;213;122;333;275;0
LINEMOD/ammeter/JPEGImages/1580.jpg;LINEMOD/ammeter;214;122;334;275;0
LINEMOD/ammeter/JPEGImages/1581.jpg;LINEMOD/ammeter;215;122;336;275;0
LINEMOD/ammeter/JPEGImages/1582.jpg;LINEMOD/ammeter;215;121;336;275;0
LINEMOD/ammeter/JPEGImages/1583.jpg;LINEMOD/ammeter;214;118;336;273;0
LINEMOD/ammeter/JPEGImages/1584.jpg;LINEMOD/ammeter;219;116;340;271;0
LINEMOD/ammeter/JPEGImages/1585.jpg;LINEMOD/ammeter;229;111;351;267;0
LINEMOD/ammeter/JPEGImages/1586.jpg;LINEMOD/ammeter;237;108;359;263;0
LINEMOD/ammeter/JPEGImages/1587.jpg;LINEMOD/ammeter;247;110;369;264;0
LINEMOD/ammeter/JPEGImages/1588.jpg;LINEMOD/ammeter;253;112;374;267;0
LINEMOD/ammeter/JPEGImages/1589.jpg;LINEMOD/ammeter;251;116;373;271;0
LINEMOD/ammeter/JPEGImages/1590.jpg;LINEMOD/ammeter;245;126;370;281;0
LINEMOD/ammeter/JPEGImages/1591.jpg;LINEMOD/ammeter;225;134;352;290;0
LINEMOD/ammeter/JPEGImages/1592.jpg;LINEMOD/ammeter;228;137;357;293;0
LINEMOD/ammeter/JPEGImages/1593.jpg;LINEMOD/ammeter;216;143;349;299;0
LINEMOD/ammeter/JPEGImages/1594.jpg;LINEMOD/ammeter;199;156;335;312;0
LINEMOD/ammeter/JPEGImages/1595.jpg;LINEMOD/ammeter;194;163;332;319;0
LINEMOD/ammeter/JPEGImages/1596.jpg;LINEMOD/ammeter;188;167;328;321;0
LINEMOD/ammeter/JPEGImages/1597.jpg;LINEMOD/ammeter;189;167;330;321;0
LINEMOD/ammeter/JPEGImages/1598.jpg;LINEMOD/ammeter;191;167;332;320;0
LINEMOD/ammeter/JPEGImages/1599.jpg;LINEMOD/ammeter;194;167;335;320;0
LINEMOD/ammeter/JPEGImages/1600.jpg;LINEMOD/ammeter;197;166;339;319;0
LINEMOD/ammeter/JPEGImages/1601.jpg;LINEMOD/ammeter;200;164;342;316;0
LINEMOD/ammeter/JPEGImages/1602.jpg;LINEMOD/ammeter;201;163;343;315;0
LINEMOD/ammeter/JPEGImages/1603.jpg;LINEMOD/ammeter;203;162;346;315;0
LINEMOD/ammeter/JPEGImages/1604.jpg;LINEMOD/ammeter;206;166;350;318;0
LINEMOD/ammeter/JPEGImages/1605.jpg;LINEMOD/ammeter;211;164;356;319;0
LINEMOD/ammeter/JPEGImages/1606.jpg;LINEMOD/ammeter;205;162;350;316;0
LINEMOD/ammeter/JPEGImages/1607.jpg;LINEMOD/ammeter;211;156;355;312;0
LINEMOD/ammeter/JPEGImages/1608.jpg;LINEMOD/ammeter;206;149;349;307;0
LINEMOD/ammeter/JPEGImages/1609.jpg;LINEMOD/ammeter;213;140;355;299;0
LINEMOD/ammeter/JPEGImages/1610.jpg;LINEMOD/ammeter;213;130;354;289;0
LINEMOD/ammeter/JPEGImages/1611.jpg;LINEMOD/ammeter;215;121;354;281;0
LINEMOD/ammeter/JPEGImages/1612.jpg;LINEMOD/ammeter;221;117;358;277;0
LINEMOD/ammeter/JPEGImages/1613.jpg;LINEMOD/ammeter;227;116;362;277;0
LINEMOD/ammeter/JPEGImages/1614.jpg;LINEMOD/ammeter;228;114;362;276;0
LINEMOD/ammeter/JPEGImages/1615.jpg;LINEMOD/ammeter;229;115;362;277;0
LINEMOD/ammeter/JPEGImages/1616.jpg;LINEMOD/ammeter;229;118;362;280;0
LINEMOD/ammeter/JPEGImages/1617.jpg;LINEMOD/ammeter;232;122;364;284;0
LINEMOD/ammeter/JPEGImages/1618.jpg;LINEMOD/ammeter;236;123;369;287;0
LINEMOD/ammeter/JPEGImages/1619.jpg;LINEMOD/ammeter;241;121;375;285;0
LINEMOD/ammeter/JPEGImages/1620.jpg;LINEMOD/ammeter;248;122;383;286;0
LINEMOD/ammeter/JPEGImages/1621.jpg;LINEMOD/ammeter;254;126;391;289;0
LINEMOD/ammeter/JPEGImages/1622.jpg;LINEMOD/ammeter;257;127;395;290;0
LINEMOD/ammeter/JPEGImages/1623.jpg;LINEMOD/ammeter;258;126;399;289;0
LINEMOD/ammeter/JPEGImages/1624.jpg;LINEMOD/ammeter;260;119;404;283;0
LINEMOD/ammeter/JPEGImages/1625.jpg;LINEMOD/ammeter;264;109;410;272;0
LINEMOD/ammeter/JPEGImages/1626.jpg;LINEMOD/ammeter;252;98;400;262;0
LINEMOD/ammeter/JPEGImages/1627.jpg;LINEMOD/ammeter;246;93;397;256;0
LINEMOD/ammeter/JPEGImages/1628.jpg;LINEMOD/ammeter;248;94;401;255;0
LINEMOD/ammeter/JPEGImages/1629.jpg;LINEMOD/ammeter;251;95;407;253;0
LINEMOD/ammeter/JPEGImages/1630.jpg;LINEMOD/ammeter;248;92;405;250;0
LINEMOD/ammeter/JPEGImages/1631.jpg;LINEMOD/ammeter;242;90;400;246;0
LINEMOD/ammeter/JPEGImages/1632.jpg;LINEMOD/ammeter;238;93;397;246;0
LINEMOD/ammeter/JPEGImages/1633.jpg;LINEMOD/ammeter;233;104;394;254;0
LINEMOD/ammeter/JPEGImages/1634.jpg;LINEMOD/ammeter;232;118;391;265;0
LINEMOD/ammeter/JPEGImages/1635.jpg;LINEMOD/ammeter;225;134;386;278;0
LINEMOD/ammeter/JPEGImages/1636.jpg;LINEMOD/ammeter;220;140;381;282;0
LINEMOD/ammeter/JPEGImages/1637.jpg;LINEMOD/ammeter;217;148;379;288;0
LINEMOD/ammeter/JPEGImages/1638.jpg;LINEMOD/ammeter;211;164;374;303;0
LINEMOD/ammeter/JPEGImages/1639.jpg;LINEMOD/ammeter;212;166;375;305;0
LINEMOD/ammeter/JPEGImages/1640.jpg;LINEMOD/ammeter;211;168;377;306;0
LINEMOD/ammeter/JPEGImages/1641.jpg;LINEMOD/ammeter;211;169;378;306;0
LINEMOD/ammeter/JPEGImages/1642.jpg;LINEMOD/ammeter;219;169;387;306;0
LINEMOD/ammeter/JPEGImages/1643.jpg;LINEMOD/ammeter;224;176;394;312;0
LINEMOD/ammeter/JPEGImages/1644.jpg;LINEMOD/ammeter;213;181;386;316;0
LINEMOD/ammeter/JPEGImages/1645.jpg;LINEMOD/ammeter;208;183;384;319;0
LINEMOD/ammeter/JPEGImages/1646.jpg;LINEMOD/ammeter;206;180;384;318;0
LINEMOD/ammeter/JPEGImages/1647.jpg;LINEMOD/ammeter;208;175;388;313;0
LINEMOD/ammeter/JPEGImages/1648.jpg;LINEMOD/ammeter;211;174;394;312;0
LINEMOD/ammeter/JPEGImages/1649.jpg;LINEMOD/ammeter;216;179;400;317;0
LINEMOD/ammeter/JPEGImages/1650.jpg;LINEMOD/ammeter;214;193;400;331;0
LINEMOD/ammeter/JPEGImages/1651.jpg;LINEMOD/ammeter;210;202;399;339;0
LINEMOD/ammeter/JPEGImages/1652.jpg;LINEMOD/ammeter;210;209;400;345;0
LINEMOD/ammeter/JPEGImages/1653.jpg;LINEMOD/ammeter;223;219;413;352;0
LINEMOD/ammeter/JPEGImages/1654.jpg;LINEMOD/ammeter;222;224;413;356;0
LINEMOD/ammeter/JPEGImages/1655.jpg;LINEMOD/ammeter;220;223;410;354;0
LINEMOD/ammeter/JPEGImages/1656.jpg;LINEMOD/ammeter;219;223;409;351;0
LINEMOD/ammeter/JPEGImages/1657.jpg;LINEMOD/ammeter;218;232;408;360;0
LINEMOD/ammeter/JPEGImages/1658.jpg;LINEMOD/ammeter;216;244;405;369;0
LINEMOD/ammeter/JPEGImages/1659.jpg;LINEMOD/ammeter;210;247;399;370;0
LINEMOD/ammeter/JPEGImages/1660.jpg;LINEMOD/ammeter;210;255;398;376;0
LINEMOD/ammeter/JPEGImages/1661.jpg;LINEMOD/ammeter;198;264;386;382;0
LINEMOD/ammeter/JPEGImages/1662.jpg;LINEMOD/ammeter;169;270;358;385;0
LINEMOD/ammeter/JPEGImages/1663.jpg;LINEMOD/ammeter;147;270;338;385;0
LINEMOD/ammeter/JPEGImages/1664.jpg;LINEMOD/ammeter;136;271;328;386;0
LINEMOD/ammeter/JPEGImages/1665.jpg;LINEMOD/ammeter;115;271;308;386;0
LINEMOD/ammeter/JPEGImages/1666.jpg;LINEMOD/ammeter;78;268;276;384;0
LINEMOD/ammeter/JPEGImages/1667.jpg;LINEMOD/ammeter;44;266;248;383;0
LINEMOD/ammeter/JPEGImages/1668.jpg;LINEMOD/ammeter;21;267;229;386;0
LINEMOD/ammeter/JPEGImages/1669.jpg;LINEMOD/ammeter;9;267;216;387;0
LINEMOD/ammeter/JPEGImages/1670.jpg;LINEMOD/ammeter;1;251;209;370;0
LINEMOD/ammeter/JPEGImages/1671.jpg;LINEMOD/ammeter;2;233;209;350;0
LINEMOD/ammeter/JPEGImages/1672.jpg;LINEMOD/ammeter;0;217;205;333;0
LINEMOD/ammeter/JPEGImages/1673.jpg;LINEMOD/ammeter;0;201;203;315;0
LINEMOD/ammeter/JPEGImages/1674.jpg;LINEMOD/ammeter;0;186;202;302;0
LINEMOD/ammeter/JPEGImages/1675.jpg;LINEMOD/ammeter;0;171;201;287;0
LINEMOD/ammeter/JPEGImages/1676.jpg;LINEMOD/ammeter;0;161;205;277;0
LINEMOD/ammeter/JPEGImages/1677.jpg;LINEMOD/ammeter;1;149;206;265;0
LINEMOD/ammeter/JPEGImages/1678.jpg;LINEMOD/ammeter;6;141;211;257;0
LINEMOD/ammeter/JPEGImages/1679.jpg;LINEMOD/ammeter;17;132;219;248;0
LINEMOD/ammeter/JPEGImages/1680.jpg;LINEMOD/ammeter;30;124;231;239;0
LINEMOD/ammeter/JPEGImages/1681.jpg;LINEMOD/ammeter;40;116;240;231;0
LINEMOD/ammeter/JPEGImages/1682.jpg;LINEMOD/ammeter;52;106;250;220;0
LINEMOD/ammeter/JPEGImages/1683.jpg;LINEMOD/ammeter;65;99;261;214;0
LINEMOD/ammeter/JPEGImages/1684.jpg;LINEMOD/ammeter;79;91;272;205;0
LINEMOD/ammeter/JPEGImages/1685.jpg;LINEMOD/ammeter;93;91;285;204;0
LINEMOD/ammeter/JPEGImages/1686.jpg;LINEMOD/ammeter;100;89;290;202;0
LINEMOD/ammeter/JPEGImages/1687.jpg;LINEMOD/ammeter;109;90;297;202;0
LINEMOD/ammeter/JPEGImages/1688.jpg;LINEMOD/ammeter;118;89;305;201;0
LINEMOD/ammeter/JPEGImages/1689.jpg;LINEMOD/ammeter;132;88;317;198;0
LINEMOD/ammeter/JPEGImages/1690.jpg;LINEMOD/ammeter;149;87;331;196;0
LINEMOD/ammeter/JPEGImages/1691.jpg;LINEMOD/ammeter;161;87;341;195;0
LINEMOD/ammeter/JPEGImages/1692.jpg;LINEMOD/ammeter;174;85;352;193;0
LINEMOD/ammeter/JPEGImages/1693.jpg;LINEMOD/ammeter;180;85;357;191;0
LINEMOD/ammeter/JPEGImages/1694.jpg;LINEMOD/ammeter;185;85;361;191;0
LINEMOD/ammeter/JPEGImages/1695.jpg;LINEMOD/ammeter;192;87;367;192;0
LINEMOD/ammeter/JPEGImages/1696.jpg;LINEMOD/ammeter;199;91;372;195;0
LINEMOD/ammeter/JPEGImages/1697.jpg;LINEMOD/ammeter;210;94;382;198;0
LINEMOD/ammeter/JPEGImages/1698.jpg;LINEMOD/ammeter;213;97;384;201;0
LINEMOD/ammeter/JPEGImages/1699.jpg;LINEMOD/ammeter;230;103;400;205;0
LINEMOD/ammeter/JPEGImages/1700.jpg;LINEMOD/ammeter;240;106;409;208;0
LINEMOD/ammeter/JPEGImages/1701.jpg;LINEMOD/ammeter;260;110;429;212;0
LINEMOD/ammeter/JPEGImages/1702.jpg;LINEMOD/ammeter;273;114;442;215;0
LINEMOD/ammeter/JPEGImages/1703.jpg;LINEMOD/ammeter;289;119;458;220;0
LINEMOD/ammeter/JPEGImages/1704.jpg;LINEMOD/ammeter;295;124;464;225;0
LINEMOD/ammeter/JPEGImages/1705.jpg;LINEMOD/ammeter;297;129;466;230;0
LINEMOD/ammeter/JPEGImages/1706.jpg;LINEMOD/ammeter;295;134;464;235;0
LINEMOD/ammeter/JPEGImages/1707.jpg;LINEMOD/ammeter;288;137;456;237;0
LINEMOD/ammeter/JPEGImages/1708.jpg;LINEMOD/ammeter;286;137;453;237;0
LINEMOD/ammeter/JPEGImages/1709.jpg;LINEMOD/ammeter;286;137;453;237;0
LINEMOD/ammeter/JPEGImages/1710.jpg;LINEMOD/ammeter;284;137;451;237;0
LINEMOD/ammeter/JPEGImages/1711.jpg;LINEMOD/ammeter;279;134;445;234;0
